1985,4,24,2382
1985,4,25,2394
1985,4,26,2395
1985,4,27,2403
1985,4,28,2408
1985,4,29,2429
1985,4,30,2423
1985,5,1,2385
1985,5,2,2374
1985,5,3,2366
1985,5,4,2374
1985,5,5,2367
1985,5,6,2361
1985,5,7,2355
1985,5,8,2342
1985,5,9,2336
1985,5,10,2338
1985,5,11,2342
1985,5,12,2355
1985,5,13,2371
1985,5,14,2354
1985,5,15,2356
1985,5,16,2348
1985,5,17,2314
1985,5,18,2297
1985,5,19,2322
1985,5,20,2349
1985,5,21,2389
1985,5,22,2412
1985,5,23,2435
1985,5,24,2445
1985,5,25,2453
1985,5,26,2488
1985,5,27,2514
1985,5,28,2487
1985,5,29,2482
1985,5,30,2498
1985,5,31,2522
1985,6,1,2520
1985,6,2,2497
1985,6,3,2486
1985,6,4,2487
1985,6,5,2532
1985,6,6,2527
1985,6,7,2491
1985,6,8,2479
1985,6,9,2470
1985,6,10,2434
1985,6,11,2440
1985,6,12,2450
1985,6,13,2385
1985,6,14,2379
1985,6,15,2427
1985,6,16,2461
1985,6,17,2475
1985,6,18,2516
1985,6,19,2530
1985,6,20,2512
1985,6,21,2498
1985,6,22,2500
1985,6,23,2506
1985,6,24,2520
1985,6,25,2531
1985,6,26,2503
1985,6,27,2466
1985,6,28,2439
1985,6,29,2410
1985,6,30,2387
1985,7,1,2406
1985,7,2,2432
1985,7,3,2406
1985,7,4,2348
1985,7,5,2337
1985,7,6,2355
1985,7,7,2354
1985,7,8,2359
1985,7,9,2346
1985,7,10,2342
1985,7,11,2359
1985,7,12,2355
1985,7,13,2356
1985,7,14,2345
1985,7,15,2340
1985,7,16,2345
1985,7,17,2338
1985,7,18,2322
1985,7,19,2320
1985,7,20,2338
1985,7,21,2345
1985,7,22,2362
1985,7,23,2405
1985,7,24,2435
1985,7,25,2433
1985,7,26,2386
1985,7,27,2313
1985,7,28,2267
1985,7,29,2250
1985,7,30,2253
1985,7,31,2272
1985,8,1,2289
1985,8,2,2276
1985,8,3,2281
1985,8,4,2296
1985,8,5,2308
1985,8,6,2314
1985,8,7,2294
1985,8,8,2308
1985,8,9,2345
1985,8,10,2349
1985,8,11,2325
1985,8,12,2291
1985,8,13,2295
1985,8,14,2311
1985,8,15,2311
1985,8,16,2327
1985,8,17,2327
1985,8,18,2319
1985,8,19,2323
1985,8,20,2301
1985,8,21,2304
1985,8,22,2300
1985,8,23,2300
1985,8,24,2355
1985,8,25,2376
1985,8,26,2365
1985,8,27,2325
1985,8,28,2294
1985,8,29,2304
1985,8,30,2318
1985,8,31,2306
1985,9,1,2299
1985,9,2,2312
1985,9,3,2351
1985,9,4,2368
1985,9,5,2370
1985,9,6,2376
1985,9,7,2381
1985,9,8,2373
1985,9,9,2376
1985,9,10,2368
1985,9,11,2354
1985,9,12,2328
1985,9,13,2317
1985,9,14,2292
1985,9,15,2271
1985,9,16,2255
1985,9,17,2267
1985,9,18,2311
1985,9,19,2306
1985,9,20,2274
1985,9,21,2281
1985,9,22,2295
1985,9,23,2300
1985,9,24,2285
1985,9,25,2282
1985,9,26,2307
1985,9,27,2331
1985,9,28,2339
1985,9,29,2322
1985,9,30,2302
1985,10,1,2311
1985,10,2,2306
1985,10,3,2314
1985,10,4,2339
1985,10,5,2363
1985,10,6,2405
1985,10,7,2424
1985,10,8,2438
1985,10,9,2432
1985,10,10,2407
1985,10,11,2417
1985,10,12,2423
1985,10,13,2401
1985,10,14,2353
1985,10,15,2315
1985,10,16,2325
1985,10,17,2339
1985,10,18,2347
1985,10,19,2354
1985,10,20,2347
1985,10,21,2362
1985,10,22,2405
1985,10,23,2415
1985,10,24,2431
1985,10,25,2446
1985,10,26,2462
1985,10,27,2468
1985,10,28,2450
1985,10,29,2422
1985,10,30,2405
1985,10,31,2395
1985,11,1,2375
1985,11,2,2356
1985,11,3,2372
1985,11,4,2402
1985,11,5,2449
1985,11,6,2465
1985,11,7,2445
1985,11,8,2434
1985,11,9,2434
1985,11,10,2400
1985,11,11,2361
1985,11,12,2335
1985,11,13,2306
1985,11,14,2281
1985,11,15,2271
1985,11,16,2278
1985,11,17,2298
1985,11,18,2325
1985,11,19,2339
1985,11,20,2402
1985,11,21,2428
1985,11,22,2435
1985,11,23,2445
1985,11,24,2408
1985,11,25,2390
1985,11,26,2378
1985,11,27,2354
1985,11,28,2324
1985,11,29,2323
1985,11,30,2352
1985,12,1,2362
1985,12,2,2347
1985,12,3,2322
1985,12,4,2331
1985,12,5,2360
1985,12,6,2390
1985,12,7,2382
1985,12,8,2377
1985,12,9,2371
1985,12,10,2329
1985,12,11,2290
1985,12,12,2280
1985,12,13,2292
1985,12,14,2283
1985,12,15,2244
1985,12,16,2219
1985,12,17,2256
1985,12,18,2296
1985,12,19,2272
1985,12,20,2257
1985,12,21,2248
1985,12,22,2208
1985,12,23,2174
1985,12,24,2147
1985,12,25,2156
1985,12,26,2146
1985,12,27,2132
1985,12,28,2159
1985,12,29,2184
1985,12,30,2203
1985,12,31,2220
1986,1,1,2186
1986,1,2,2178
1986,1,3,2175
1986,1,4,2153
1986,1,5,2162
1986,1,6,2152
1986,1,7,2119
1986,1,8,2109
1986,1,9,2105
1986,1,10,2088
1986,1,11,2082
1986,1,12,2101
1986,1,13,2107
1986,1,14,2153
1986,1,15,2178
1986,1,16,2176
1986,1,17,2182
1986,1,18,2158
1986,1,19,2122
1986,1,20,2127
1986,1,21,2142
1986,1,22,2125
1986,1,23,2105
1986,1,24,2127
1986,1,25,2161
1986,1,26,2170
1986,1,27,2169
1986,1,28,2175
1986,1,29,2188
1986,1,30,2180
1986,1,31,2180
1986,2,1,2162
1986,2,2,2153
1986,2,3,2159
1986,2,4,2143
1986,2,5,2130
1986,2,6,2113
1986,2,7,2100
1986,2,8,2075
1986,2,9,2060
1986,2,10,2044
1986,2,11,2050
1986,2,12,2069
1986,2,13,2066
1986,2,14,2078
1986,2,15,2093
1986,2,16,2101
1986,2,17,2107
1986,2,18,2092
1986,2,19,2039
1986,2,20,2018
1986,2,21,2039
1986,2,22,2066
1986,2,23,2069
1986,2,24,2076
1986,2,25,2104
1986,2,26,2119
1986,2,27,2143
1986,2,28,2142
1986,3,1,2128
1986,3,2,2090
1986,3,3,1999
1986,3,4,1979
1986,3,5,2002
1986,3,6,2002
1986,3,7,2038
1986,3,8,2074
1986,3,9,2081
1986,3,10,2103
1986,3,11,2129
1986,3,12,2133
1986,3,13,2134
1986,3,14,2120
1986,3,15,2119
1986,3,16,2120
1986,3,17,2096
1986,3,18,2098
1986,3,19,2101
1986,3,20,2128
1986,3,21,2147
1986,3,22,2168
1986,3,23,2186
1986,3,24,2192
1986,3,25,2193
1986,3,26,2192
1986,3,27,2187
1986,3,28,2194
1986,3,29,2196
1986,3,30,2199
1986,3,31,2210
1986,4,1,2226
1986,4,2,2221
1986,4,3,2222
1986,4,4,2243
1986,4,5,2246
1986,4,6,2262
1986,4,7,2274
1986,4,8,2262
1986,4,9,2264
1986,4,10,2268
1986,4,11,2282
1986,4,12,2292
1986,4,13,2294
1986,4,14,2309
1986,4,15,2294
1986,4,16,2273
1986,4,17,2258
1986,4,18,2259
1986,4,19,2254
1986,4,20,2267
1986,4,21,2289
1986,4,22,2311
1986,4,23,2319
1986,4,24,2307
1986,4,25,2279
1986,4,26,2269
1986,4,27,2275
1986,4,28,2271
1986,4,29,2254
1986,4,30,2257
1986,5,1,2254
1986,5,2,2242
1986,5,3,2246
1986,5,4,2258
1986,5,5,2271
1986,5,6,2305
1986,5,7,2384
1986,5,8,2421
1986,5,9,2386
1986,5,10,2375
1986,5,11,2426
1986,5,12,2445
1986,5,13,2442
1986,5,14,2490
1986,5,15,2510
1986,5,16,2496
1986,5,17,2510
1986,5,18,2498
1986,5,19,2452
1986,5,20,2434
1986,5,21,2416
1986,5,22,2405
1986,5,23,2375
1986,5,24,2364
1986,5,25,2382
1986,5,26,2334
1986,5,27,2287
1986,5,28,2286
1986,5,29,2316
1986,5,30,2361
1986,5,31,2359
1986,6,1,2339
1986,6,2,2343
1986,6,3,2332
1986,6,4,2313
1986,6,5,2299
1986,6,6,2276
1986,6,7,2264
1986,6,8,2250
1986,6,9,2233
1986,6,10,2249
1986,6,11,2290
1986,6,12,2312
1986,6,13,2314
1986,6,14,2354
1986,6,15,2371
1986,6,16,2369
1986,6,17,2347
1986,6,18,2333
1986,6,19,2345
1986,6,20,2351
1986,6,21,2340
1986,6,22,2355
1986,6,23,2408
1986,6,24,2448
1986,6,25,2468
1986,6,26,2466
1986,6,27,2425
1986,6,28,2369
1986,6,29,2346
1986,6,30,2336
1986,7,1,2298
1986,7,2,2272
1986,7,3,2241
1986,7,4,2265
1986,7,5,2300
1986,7,6,2331
1986,7,7,2363
1986,7,8,2354
1986,7,9,2383
1986,7,10,2427
1986,7,11,2403
1986,7,12,2370
1986,7,13,2378
1986,7,14,2382
1986,7,15,2416
1986,7,16,2451
1986,7,17,2422
1986,7,18,2395
1986,7,19,2398
1986,7,20,2393
1986,7,21,2406
1986,7,22,2456
1986,7,23,2517
1986,7,24,2549
1986,7,25,2539
1986,7,26,2515
1986,7,27,2468
1986,7,28,2422
1986,7,29,2394
1986,7,30,2368
1986,7,31,2338
1986,8,1,2314
1986,8,2,2331
1986,8,3,2404
1986,8,4,2434
1986,8,5,2426
1986,8,6,2436
1986,8,7,2443
1986,8,8,2457
1986,8,9,2479
1986,8,10,2470
1986,8,11,2441
1986,8,12,2419
1986,8,13,2373
1986,8,14,2329
1986,8,15,2312
1986,8,16,2318
1986,8,17,2324
1986,8,18,2342
1986,8,19,2356
1986,8,20,2353
1986,8,21,2343
1986,8,22,2343
1986,8,23,2346
1986,8,24,2357
1986,8,25,2367
1986,8,26,2357
1986,8,27,2343
1986,8,28,2302
1986,8,29,2254
1986,8,30,2226
1986,8,31,2242
1986,9,1,2250
1986,9,2,2235
1986,9,3,2275
1986,9,4,2307
1986,9,5,2356
1986,9,6,2402
1986,9,7,2440
1986,9,8,2409
1986,9,9,2330
1986,9,10,2277
1986,9,11,2265
1986,9,12,2272
1986,9,13,2244
1986,9,14,2238
1986,9,15,2266
1986,9,16,2299
1986,9,17,2346
1986,9,18,2400
1986,9,19,2404
1986,9,20,2375
1986,9,21,2352
1986,9,22,2323
1986,9,23,2304
1986,9,24,2294
1986,9,25,2258
1986,9,26,2240
1986,9,27,2265
1986,9,28,2285
1986,9,29,2264
1986,9,30,2238
1986,10,1,2255
1986,10,2,2271
1986,10,3,2261
1986,10,4,2258
1986,10,5,2271
1986,10,6,2294
1986,10,7,2304
1986,10,8,2302
1986,10,9,2299
1986,10,10,2268
1986,10,11,2291
1986,10,12,2330
1986,10,13,2353
1986,10,14,2350
1986,10,15,2337
1986,10,16,2345
1986,10,17,2357
1986,10,18,2376
1986,10,19,2382
1986,10,20,2370
1986,10,21,2378
1986,10,22,2371
1986,10,23,2337
1986,10,24,2319
1986,10,25,2302
1986,10,26,2334
1986,10,27,2355
1986,10,28,2323
1986,10,29,2288
1986,10,30,2274
1986,10,31,2272
1986,11,1,2296
1986,11,2,2305
1986,11,3,2319
1986,11,4,2366
1986,11,5,2393
1986,11,6,2409
1986,11,7,2440
1986,11,8,2464
1986,11,9,2457
1986,11,10,2437
1986,11,11,2417
1986,11,12,2389
1986,11,13,2353
1986,11,14,2352
1986,11,15,2372
1986,11,16,2370
1986,11,17,2361
1986,11,18,2339
1986,11,19,2306
1986,11,20,2262
1986,11,21,2238
1986,11,22,2250
1986,11,23,2282
1986,11,24,2315
1986,11,25,2312
1986,11,26,2305
1986,11,27,2298
1986,11,28,2273
1986,11,29,2223
1986,11,30,2183
1986,12,1,2161
1986,12,2,2144
1986,12,3,2131
1986,12,4,2141
1986,12,5,2167
1986,12,6,2183
1986,12,7,2177
1986,12,8,2152
1986,12,9,2151
1986,12,10,2158
1986,12,11,2130
1986,12,12,2105
1986,12,13,2093
1986,12,14,2083
1986,12,15,2093
1986,12,16,2079
1986,12,17,2051
1986,12,18,2042
1986,12,19,2042
1986,12,20,2059
1986,12,21,2057
1986,12,22,2077
1986,12,23,2100
1986,12,24,2101
1986,12,25,2097
1986,12,26,2100
1986,12,27,2076
1986,12,28,2059
1986,12,29,2051
1986,12,30,2040
1986,12,31,2025
1987,1,1,2029
1987,1,2,2053
1987,1,3,2074
1987,1,4,2086
1987,1,5,2077
1987,1,6,2067
1987,1,7,2061
1987,1,8,2045
1987,1,9,2021
1987,1,10,2013
1987,1,11,2019
1987,1,12,2029
1987,1,13,2008
1987,1,14,2005
1987,1,15,2008
1987,1,16,2009
1987,1,17,2024
1987,1,18,2038
1987,1,19,2033
1987,1,20,2060
1987,1,21,2092
1987,1,22,2115
1987,1,23,2109
1987,1,24,2098
1987,1,25,2072
1987,1,26,2069
1987,1,27,2086
1987,1,28,2099
1987,1,29,2085
1987,1,30,2076
1987,1,31,2112
1987,2,1,2129
1987,2,2,2099
1987,2,3,2048
1987,2,4,2023
1987,2,5,2027
1987,2,6,2040
1987,2,7,2071
1987,2,8,2064
1987,2,9,2051
1987,2,10,2034
1987,2,11,2040
1987,2,12,2107
1987,2,13,2129
1987,2,14,2113
1987,2,15,2134
1987,2,16,2135
1987,2,17,2117
1987,2,18,2093
1987,2,19,2074
1987,2,20,2073
1987,2,21,2043
1987,2,22,2000
1987,2,23,1989
1987,2,24,1983
1987,2,25,2048
1987,2,26,2096
1987,2,27,2119
1987,2,28,2150
1987,3,1,2158
1987,3,2,2155
1987,3,3,2138
1987,3,4,2110
1987,3,5,2100
1987,3,6,2096
1987,3,7,2073
1987,3,8,2045
1987,3,9,2041
1987,3,10,2041
1987,3,11,2076
1987,3,12,2079
1987,3,13,2081
1987,3,14,2078
1987,3,15,2081
1987,3,16,2103
1987,3,17,2127
1987,3,18,2120
1987,3,19,2105
1987,3,20,2082
1987,3,21,2051
1987,3,22,2033
1987,3,23,2016
1987,3,24,2035
1987,3,25,2054
1987,3,26,2063
1987,3,27,2085
1987,3,28,2101
1987,3,29,2143
1987,3,30,2145
1987,3,31,2153
1987,4,1,2164
1987,4,2,2134
1987,4,3,2112
1987,4,4,2094
1987,4,5,2071
1987,4,6,2068
1987,4,7,2068
1987,4,8,2076
1987,4,9,2090
1987,4,10,2093
1987,4,11,2092
1987,4,12,2110
1987,4,13,2128
1987,4,14,2122
1987,4,15,2132
1987,4,16,2159
1987,4,17,2159
1987,4,18,2151
1987,4,19,2147
1987,4,20,2149
1987,4,21,2175
1987,4,22,2188
1987,4,23,2204
1987,4,24,2228
1987,4,25,2235
1987,4,26,2237
1987,4,27,2225
1987,4,28,2223
1987,4,29,2233
1987,4,30,2222
1987,5,1,2215
1987,5,2,2224
1987,5,3,2263
1987,5,4,2287
1987,5,5,2306
1987,5,6,2313
1987,5,7,2325
1987,5,8,2348
1987,5,9,2342
1987,5,10,2334
1987,5,11,2352
1987,5,12,2350
1987,5,13,2335
1987,5,14,2319
1987,5,15,2296
1987,5,16,2304
1987,5,17,2329
1987,5,18,2360
1987,5,19,2405
1987,5,20,2421
1987,5,21,2439
1987,5,22,2436
1987,5,23,2424
1987,5,24,2406
1987,5,25,2380
1987,5,26,2355
1987,5,27,2331
1987,5,28,2308
1987,5,29,2305
1987,5,30,2316
1987,5,31,2337
1987,6,1,2352
1987,6,2,2354
1987,6,3,2371
1987,6,4,2381
1987,6,5,2382
1987,6,6,2387
1987,6,7,2356
1987,6,8,2320
1987,6,9,2309
1987,6,10,2289
1987,6,11,2307
1987,6,12,2348
1987,6,13,2299
1987,6,14,2306
1987,6,15,2353
1987,6,16,2380
1987,6,17,2474
1987,6,18,2508
1987,6,19,2484
1987,6,20,2459
1987,6,21,2448
1987,6,22,2451
1987,6,23,2447
1987,6,24,2469
1987,6,25,2515
1987,6,26,2523
1987,6,27,2500
1987,6,28,2507
1987,6,29,2511
1987,6,30,2538
1987,7,1,2564
1987,7,2,2566
1987,7,3,2593
1987,7,4,2603
1987,7,5,2566
1987,7,6,2538
1987,7,7,2492
1987,7,8,2467
1987,7,9,2444
1987,7,10,2385
1987,7,11,2367
1987,7,12,2381
1987,7,13,2407
1987,7,14,2408
1987,7,15,2436
1987,7,16,2486
1987,7,17,2493
1987,7,18,2445
1987,7,19,2404
1987,7,20,2392
1987,7,21,2371
1987,7,22,2325
1987,7,23,2298
1987,7,24,2306
1987,7,25,2348
1987,7,26,2360
1987,7,27,2372
1987,7,28,2389
1987,7,29,2406
1987,7,30,2404
1987,7,31,2419
1987,8,1,2410
1987,8,2,2403
1987,8,3,2404
1987,8,4,2378
1987,8,5,2355
1987,8,6,2328
1987,8,7,2336
1987,8,8,2387
1987,8,9,2425
1987,8,10,2426
1987,8,11,2396
1987,8,12,2352
1987,8,13,2337
1987,8,14,2340
1987,8,15,2375
1987,8,16,2392
1987,8,17,2367
1987,8,18,2311
1987,8,19,2280
1987,8,20,2241
1987,8,21,2230
1987,8,22,2266
1987,8,23,2317
1987,8,24,2327
1987,8,25,2319
1987,8,26,2303
1987,8,27,2304
1987,8,28,2307
1987,8,29,2276
1987,8,30,2263
1987,8,31,2248
1987,9,1,2232
1987,9,2,2229
1987,9,3,2229
1987,9,4,2216
1987,9,5,2223
1987,9,6,2248
1987,9,7,2248
1987,9,8,2256
1987,9,9,2275
1987,9,10,2267
1987,9,11,2248
1987,9,12,2214
1987,9,13,2207
1987,9,14,2220
1987,9,15,2234
1987,9,16,2224
1987,9,17,2203
1987,9,18,2205
1987,9,19,2222
1987,9,20,2244
1987,9,21,2260
1987,9,22,2249
1987,9,23,2222
1987,9,24,2227
1987,9,25,2257
1987,9,26,2277
1987,9,27,2293
1987,9,28,2283
1987,9,29,2300
1987,9,30,2312
1987,10,1,2276
1987,10,2,2256
1987,10,3,2257
1987,10,4,2251
1987,10,5,2247
1987,10,6,2230
1987,10,7,2231
1987,10,8,2242
1987,10,9,2259
1987,10,10,2307
1987,10,11,2367
1987,10,12,2375
1987,10,13,2332
1987,10,14,2294
1987,10,15,2274
1987,10,16,2265
1987,10,17,2275
1987,10,18,2297
1987,10,19,2303
1987,10,20,2291
1987,10,21,2288
1987,10,22,2293
1987,10,23,2298
1987,10,24,2294
1987,10,25,2297
1987,10,26,2327
1987,10,27,2368
1987,10,28,2423
1987,10,29,2439
1987,10,30,2438
1987,10,31,2442
1987,11,1,2453
1987,11,2,2430
1987,11,3,2426
1987,11,4,2462
1987,11,5,2482
1987,11,6,2480
1987,11,7,2465
1987,11,8,2484
1987,11,9,2488
1987,11,10,2483
1987,11,11,2467
1987,11,12,2462
1987,11,13,2462
1987,11,14,2451
1987,11,15,2462
1987,11,16,2454
1987,11,17,2450
1987,11,18,2477
1987,11,19,2545
1987,11,20,2576
1987,11,21,2568
1987,11,22,2535
1987,11,23,2479
1987,11,24,2464
1987,11,25,2483
1987,11,26,2495
1987,11,27,2474
1987,11,28,2439
1987,11,29,2414
1987,11,30,2414
1987,12,1,2415
1987,12,2,2413
1987,12,3,2408
1987,12,4,2388
1987,12,5,2386
1987,12,6,2356
1987,12,7,2311
1987,12,8,2275
1987,12,9,2256
1987,12,10,2272
1987,12,11,2339
1987,12,12,2393
1987,12,13,2412
1987,12,14,2447
1987,12,15,2511
1987,12,16,2509
1987,12,17,2441
1987,12,18,2415
1987,12,19,2394
1987,12,20,2358
1987,12,21,2344
1987,12,22,2341
1987,12,23,2340
1987,12,24,2351
1987,12,25,2354
1987,12,26,2371
1987,12,27,2381
1987,12,28,2366
1987,12,29,2328
1987,12,30,2293
1987,12,31,-32767
1988,1,1,-32767
1988,1,2,-32767
1988,1,3,-32767
1988,1,4,-32767
1988,1,5,-32767
1988,1,6,-32767
1988,1,7,-32767
1988,1,8,-32767
1988,1,9,-32767
1988,1,10,-32767
1988,1,11,-32767
1988,1,12,-32767
1988,1,13,-32767
1988,1,14,-32767
1988,1,15,-32767
1988,1,16,-32767
1988,1,17,-32767
1988,1,18,-32767
1988,1,19,-32767
1988,1,20,-32767
1988,1,21,-32767
1988,1,22,-32767
1988,1,23,-32767
1988,1,24,-32767
1988,1,25,-32767
1988,1,26,-32767
1988,1,27,-32767
1988,1,28,-32767
1988,1,29,-32767
1988,1,30,-32767
1988,1,31,-32767
1988,2,1,-32767
1988,2,2,-32767
1988,2,3,-32767
1988,2,4,-32767
1988,2,5,-32767
1988,2,6,-32767
1988,2,7,-32767
1988,2,8,-32767
1988,2,9,-32767
1988,2,10,-32767
1988,2,11,-32767
1988,2,12,-32767
1988,2,13,-32767
1988,2,14,-32767
1988,2,15,-32767
1988,2,16,-32767
1988,2,17,-32767
1988,2,18,-32767
1988,2,19,-32767
1988,2,20,-32767
1988,2,21,-32767
1988,2,22,-32767
1988,2,23,-32767
1988,2,24,-32767
1988,2,25,-32767
1988,2,26,-32767
1988,2,27,-32767
1988,2,28,-32767
1988,2,29,-32767
1988,3,1,-32767
1988,3,2,-32767
1988,3,3,-32767
1988,3,4,-32767
1988,3,5,-32767
1988,3,6,-32767
1988,3,7,-32767
1988,3,8,-32767
1988,3,9,-32767
1988,3,10,-32767
1988,3,11,-32767
1988,3,12,-32767
1988,3,13,-32767
1988,3,14,-32767
1988,3,15,-32767
1988,3,16,-32767
1988,3,17,-32767
1988,3,18,-32767
1988,3,19,-32767
1988,3,20,-32767
1988,3,21,-32767
1988,3,22,-32767
1988,3,23,-32767
1988,3,24,-32767
1988,3,25,-32767
1988,3,26,-32767
1988,3,27,-32767
1988,3,28,-32767
1988,3,29,-32767
1988,3,30,-32767
1988,3,31,-32767
1988,4,1,2334
1988,4,2,2325
1988,4,3,2323
1988,4,4,2268
1988,4,5,2243
1988,4,6,2287
1988,4,7,2307
1988,4,8,2314
1988,4,9,2319
1988,4,10,2332
1988,4,11,2333
1988,4,12,2326
1988,4,13,2345
1988,4,14,2363
1988,4,15,2361
1988,4,16,2351
1988,4,17,2336
1988,4,18,2309
1988,4,19,2287
1988,4,20,2237
1988,4,21,2201
1988,4,22,2202
1988,4,23,2211
1988,4,24,2220
1988,4,25,2215
1988,4,26,2231
1988,4,27,2265
1988,4,28,2260
1988,4,29,2252
1988,4,30,2249
1988,5,1,2262
1988,5,2,2296
1988,5,3,2309
1988,5,4,2313
1988,5,5,2315
1988,5,6,2295
1988,5,7,2275
1988,5,8,2285
1988,5,9,2340
1988,5,10,2383
1988,5,11,2376
1988,5,12,2354
1988,5,13,2360
1988,5,14,2366
1988,5,15,2355
1988,5,16,2368
1988,5,17,2382
1988,5,18,2407
1988,5,19,2451
1988,5,20,2508
1988,5,21,2559
1988,5,22,2593
1988,5,23,2649
1988,5,24,2686
1988,5,25,2630
1988,5,26,2577
1988,5,27,2558
1988,5,28,2567
1988,5,29,2602
1988,5,30,2598
1988,5,31,2566
1988,6,1,2595
1988,6,2,2646
1988,6,3,2652
1988,6,4,2617
1988,6,5,2589
1988,6,6,2555
1988,6,7,2522
1988,6,8,2523
1988,6,9,2535
1988,6,10,2541
1988,6,11,2516
1988,6,12,2459
1988,6,13,2380
1988,6,14,2362
1988,6,15,2356
1988,6,16,2326
1988,6,17,2306
1988,6,18,2309
1988,6,19,2346
1988,6,20,2350
1988,6,21,2315
1988,6,22,2292
1988,6,23,2302
1988,6,24,2303
1988,6,25,2301
1988,6,26,2286
1988,6,27,2263
1988,6,28,2291
1988,6,29,2308
1988,6,30,2316
1988,7,1,2329
1988,7,2,2332
1988,7,3,2361
1988,7,4,2373
1988,7,5,2377
1988,7,6,2387
1988,7,7,2361
1988,7,8,2336
1988,7,9,2335
1988,7,10,2324
1988,7,11,2336
1988,7,12,2353
1988,7,13,2347
1988,7,14,2318
1988,7,15,2318
1988,7,16,2300
1988,7,17,2256
1988,7,18,2258
1988,7,19,2301
1988,7,20,2345
1988,7,21,2355
1988,7,22,2356
1988,7,23,2369
1988,7,24,2375
1988,7,25,2345
1988,7,26,2310
1988,7,27,2278
1988,7,28,2276
1988,7,29,2275
1988,7,30,2278
1988,7,31,2296
1988,8,1,2308
1988,8,2,2290
1988,8,3,2280
1988,8,4,2268
1988,8,5,2266
1988,8,6,2248
1988,8,7,2252
1988,8,8,2276
1988,8,9,2275
1988,8,10,2255
1988,8,11,2260
1988,8,12,2296
1988,8,13,2337
1988,8,14,2338
1988,8,15,2333
1988,8,16,2298
1988,8,17,2307
1988,8,18,2314
1988,8,19,2291
1988,8,20,2324
1988,8,21,2311
1988,8,22,2304
1988,8,23,2282
1988,8,24,2238
1988,8,25,2236
1988,8,26,2261
1988,8,27,2310
1988,8,28,2363
1988,8,29,2374
1988,8,30,2371
1988,8,31,2337
1988,9,1,2305
1988,9,2,2264
1988,9,3,2234
1988,9,4,2233
1988,9,5,2246
1988,9,6,2254
1988,9,7,2288
1988,9,8,2313
1988,9,9,2315
1988,9,10,2307
1988,9,11,2303
1988,9,12,2279
1988,9,13,2254
1988,9,14,2219
1988,9,15,2221
1988,9,16,2283
1988,9,17,2306
1988,9,18,2272
1988,9,19,2278
1988,9,20,2300
1988,9,21,2308
1988,9,22,2278
1988,9,23,2259
1988,9,24,2296
1988,9,25,2314
1988,9,26,2305
1988,9,27,2325
1988,9,28,2301
1988,9,29,2268
1988,9,30,2276
1988,10,1,2297
1988,10,2,2320
1988,10,3,2313
1988,10,4,2328
1988,10,5,2356
1988,10,6,2355
1988,10,7,2401
1988,10,8,2451
1988,10,9,2497
1988,10,10,2563
1988,10,11,2553
1988,10,12,2478
1988,10,13,2428
1988,10,14,2348
1988,10,15,2325
1988,10,16,2321
1988,10,17,2345
1988,10,18,2349
1988,10,19,2385
1988,10,20,2440
1988,10,21,2438
